id,license,address,city,county,state,latitude,longitude
23082,AT&T,135 East Washington St (81458),North Attleboro,BRISTOL,MA,41.96855556,-71.33455556
14147,AT&T,ROUTE 9,GOSHEN,HAMPSHIRE,MA,42.44327778,-72.8
43507,Verizon,344 Route 6 North,TRURO,BARNSTABLE,MA,42.02194444,-70.075
43506,Verizon,THOMAS LANDERS ROAD,FALMOUTH,BARNSTABLE,MA,41.61461111,-70.60863889
43505,Verizon,CLAY HILL OFF ROUTE 6,BARNSTABLE,BARNSTABLE,MA,41.68372222,-70.35947222
43504,Verizon,(Harwich site) 7 Queen Anne Road,HARWICH,BARNSTABLE,MA,41.69844444,-70.09780556
14140,AT&T,ROUTE 9,GOSHEN,HAMPSHIRE,MA,42.44327778,-72.8
14146,AT&T,57 Dearth Hill Road,Brimfield,HAMPDEN,MA,42.10897222,-72.243
14145,AT&T,Champeaux Road,Brimfield,HAMPDEN,MA,42.13141667,-72.13580556
14144,AT&T,61 Congamond Rd,Southwick,HAMPDEN,MA,42.01633333,-72.7795
10007,AT&T,57 Theopolis Smith Rd (81543),Dennis,BARNSTABLE,MA,41.69180556,-70.14661111
10004,AT&T,LOT 25 2470 NAUSET RD (76837),EASTHAM,BARNSTABLE,MA,41.86716667,-69.98108333
10003,AT&T,100 SANKATY AVE (76831),NANTUCKET,NANTUCKET,MA,41.27861111,-69.96555556
10002,AT&T,FREEMANS WAY (13402),Brewster,BARNSTABLE,MA,41.73722222,-70.01055556
10001,AT&T,344 ROUTE 6 (76809),TRURO,BARNSTABLE,MA,42.02188889,-70.07486111
10000,AT&T,THOMAS LANDERS RD (76824),FALMOUTH,BARNSTABLE,MA,41.61491667,-70.61016667
9999,AT&T,81 BOURNEDALE RD (76817),BOURNEDALE,BARNSTABLE,MA,41.77497222,-70.57069444
9998,AT&T,1138 MAIN ST (111718),Barnstable,BARNSTABLE,MA,41.63819444,-70.39080556
9996,AT&T,14 EEL POINT WAY (13379),NANTUCKET,NANTUCKET,MA,41.285,-70.14361111
14143,AT&T,Chester Rd,Blanford,HAMPDEN,MA,42.21133333,-72.94552778
1858,AT&T,ROUTE 7  BRODIE SKI AREA (66559),NEW ASHFORD,BERKSHIRE,MA,42.59755556,-73.27083333
1859,AT&T,1954 South Main Road (98477),Otis,BERKSHIRE,MA,42.14519444,-73.07575
1860,AT&T,65 South Street (66565),Drury,BERKSHIRE,MA,42.63963889,-72.99227778
1861,AT&T,ASHLEY FALLS (66561),SHEFFIELD,BERKSHIRE,MA,42.08066667,-73.33894444
1862,AT&T,2294 ALGERIE RD,Otis,BERKSHIRE,MA,42.23419444,-73.03680556
1863,AT&T,10 HICKINGBOTH AVE (24760),PERU,BERKSHIRE,MA,42.43647222,-73.05355556
1864,AT&T,215 Windsor Rd (98482),Savoy,BERKSHIRE,MA,42.55452778,-73.03861111
1865,AT&T,60 Cross Street (98481),Becket,BERKSHIRE,MA,42.28669444,-73.05727778
1866,AT&T,CAMPSITE 13 BERRY POND CIRCUIT ROADAM (24752),HANCOCK,BERKSHIRE,MA,42.50230556,-73.31555556
1867,AT&T,520 Shaw Road (98478),Windsor,BERKSHIRE,MA,42.49619444,-72.99222222
1868,AT&T,17 Nicholson Road (97792),Great Barrington,BERKSHIRE,MA,42.16397222,-73.46991667
1869,AT&T,ROUTE 7  BRODIE SKI AREA (66559),NEW ASHFORD,BERKSHIRE,MA,42.59755556,-73.27083333
1870,AT&T,1954 South Main Road (98477),Otis,BERKSHIRE,MA,42.14519444,-73.07575
1871,AT&T,65 South Street (66565),Drury,BERKSHIRE,MA,42.63963889,-72.99227778
1872,AT&T,ASHLEY FALLS (66561),SHEFFIELD,BERKSHIRE,MA,42.08066667,-73.33894444
1873,AT&T,2294 ALGERIE RD,Otis,BERKSHIRE,MA,42.23419444,-73.03680556
1874,AT&T,10 HICKINGBOTH AVE (24760),PERU,BERKSHIRE,MA,42.43647222,-73.05355556
1875,AT&T,215 Windsor Rd (98482),Savoy,BERKSHIRE,MA,42.55452778,-73.03861111
1876,AT&T,60 Cross Street (98481),Becket,BERKSHIRE,MA,42.28669444,-73.05727778
1877,AT&T,CAMPSITE 13 BERRY POND CIRCUIT ROADAM (24752),HANCOCK,BERKSHIRE,MA,42.50230556,-73.31555556
1878,AT&T,520 Shaw Road (98478),Windsor,BERKSHIRE,MA,42.49619444,-72.99222222
1879,AT&T,17 Nicholson Road (97792),Great Barrington,BERKSHIRE,MA,42.16397222,-73.46991667
39145,Verizon,140 CABOT ST,NEEDHAM,NORFOLK,MA,42.30361111,-71.21805556
39144,Verizon,84 Bayberry Hill Road,Townsend,MIDDLESEX,MA,42.65463889,-71.73675
39143,Verizon,5 Boston Hill Road,North Andover,ESSEX,MA,42.64605556,-71.09380556
10019,Verizon,150 Allen Hill Road,Barre,WORCESTER,MA,42.43802778,-72.12472222
3000,AT&T,76 OLD PINENOOK RD,DEERFIELD,FRANKLIN,MA,42.53319444,-72.59177778
26564,AT&T,120 HIGH STREET (61474),Milford,WORCESTER,MA,42.15475,-71.547
26563,AT&T,87 BYFIELD RD (24911),ASHBURNHAM,WORCESTER,MA,42.67452778,-71.86772222
26562,AT&T,400 ROUTE 15 (61515),STURBRIDGE,WORCESTER,MA,42.06091667,-72.11
26561,AT&T,653 BEARSDEN RD (61491),ATHOL,WORCESTER,MA,42.59388889,-72.2
26560,AT&T,38 GILBERT ROAD (41905),WARREN,WORCESTER,MA,42.18044444,-72.24255556
26559,AT&T,38 BOYNTON RD (24912),NORTH BROOKFIELD,WORCESTER,MA,42.28688889,-72.10877778
26558,AT&T,76 Elmwood Road (24950),Winchendon,WORCESTER,MA,42.70258333,-72.03791667
26557,AT&T,1 SUTTON RD (61484),WARREN,WORCESTER,MA,42.09191667,-71.83002778
26556,AT&T,1 MCGILL LANE (3696),MILFORD,WORCESTER,MA,42.18719444,-71.53252778
26555,AT&T,782 LEBANON HILL ROAD (24893),Southbridge,WORCESTER,MA,42.036,-72.03355556
26554,AT&T,336 OLD LITTLETON RD (81475),HARVARD,WORCESTER,MA,42.52641667,-71.53622222
26553,AT&T,610 ALDRICH ST (61565),UXBRIDGE,WORCESTER,MA,42.02175,-71.65666667
26552,AT&T,249 HIGH ROCK ST (61562),FITCHBURG,WORCESTER,MA,42.61569444,-71.79452778
26551,AT&T,100 ALLEN HILL RD (61536),BARRE,WORCESTER,MA,42.43477778,-72.12408333
26550,AT&T,I-90 BETWEEN EXITS 12 & 11A (3086),SOUTHBOROUGH,WORCESTER,MA,42.28094444,-71.51688889
3001,AT&T,65 South Street,Drury,BERKSHIRE,MA,42.63963889,-72.99227778
3002,AT&T,100 Guy Manner Road,Shelburne,FRANKLIN,MA,42.57111111,-72.64455556
3003,AT&T,Tower Road,Shelbourne,FRANKLIN,MA,42.61008333,-72.71663889
37225,Verizon,(Stockbridge) APPROX.  650' SW OF LENOX ROAD ,W. STOCKBRIDGE,BERKSHIRE,MA,42.35155556,-73.34063889
3004,AT&T,76 OLD PINENOOK RD,DEERFIELD,FRANKLIN,MA,42.53319444,-72.59177778
3005,AT&T,65 South Street,Drury,BERKSHIRE,MA,42.63963889,-72.99227778
3006,AT&T,100 Guy Manner Road,Shelburne,FRANKLIN,MA,42.57111111,-72.64455556
3007,AT&T,Tower Road,Shelbourne,FRANKLIN,MA,42.61008333,-72.71663889
38025,Verizon,(Pelham 2) 320 Daniel Shays Highway,Pelham,HAMPSHIRE,MA,42.3875,-72.40333333
38024,Verizon,WARREN 0.5 MI. NE OF DEVILS LANE AND BROOKFIELD ROAD,WARREN,WORCESTER,MA,42.15758333,-72.17091667
38023,Verizon,(Blandford site) Chester Road,BLANDFORD,HAMPDEN,MA,42.22313889,-72.96841667
38019,Verizon,(Pelham 2) 320 Daniel Shays Highway,Pelham,HAMPSHIRE,MA,42.3875,-72.40333333
38018,Verizon,WARREN 0.5 MI. NE OF DEVILS LANE AND BROOKFIELD ROAD,WARREN,WORCESTER,MA,42.15758333,-72.17091667
38017,Verizon,(Blandford site) Chester Road,BLANDFORD,HAMPDEN,MA,42.22313889,-72.96841667
9995,AT&T,PEAKED HILL (76825),CHILMARK,DUKES,MA,41.35641667,-70.73366667
9994,AT&T,57 Theopolis Smith Rd (81543),Dennis,BARNSTABLE,MA,41.69180556,-70.14661111
9991,AT&T,LOT 25 2470 NAUSET RD (76837),EASTHAM,BARNSTABLE,MA,41.86716667,-69.98108333
9990,AT&T,100 SANKATY AVE (76831),NANTUCKET,NANTUCKET,MA,41.27861111,-69.96555556
9989,AT&T,FREEMANS WAY (13402),Brewster,BARNSTABLE,MA,41.73722222,-70.01055556
9988,AT&T,344 ROUTE 6 (76809),TRURO,BARNSTABLE,MA,42.02188889,-70.07486111
9987,AT&T,THOMAS LANDERS RD (76824),FALMOUTH,BARNSTABLE,MA,41.61491667,-70.61016667
9986,AT&T,81 BOURNEDALE RD (76817),BOURNEDALE,BARNSTABLE,MA,41.77497222,-70.57069444
9985,AT&T,1138 MAIN ST (111718),Barnstable,BARNSTABLE,MA,41.63819444,-70.39080556
9983,AT&T,14 EEL POINT WAY (13379),NANTUCKET,NANTUCKET,MA,41.285,-70.14361111
9982,AT&T,PEAKED HILL (76825),CHILMARK,DUKES,MA,41.35641667,-70.73366667
43523,Verizon,BOURNEDALE ROAD (.125 MILES NE),BOURNEDALE,BARNSTABLE,MA,41.77538889,-70.57058333
14142,AT&T,188 Stafford Road,Wales,HAMPDEN,MA,42.03825,-72.24069444
23052,AT&T,1100 MAIN RD (24921),WESTPORT,BRISTOL,MA,41.56427778,-71.09041667
23053,AT&T,33 Pine St (60050),Rehoboth,BRISTOL,MA,41.87055556,-71.29527778
23055,AT&T,197 NEW BOSTON RD (60114),FAIRHAVEN,BRISTOL,MA,41.66311111,-70.86027778
23056,AT&T,54 DONALD ST (24891),DARTMOUTH,BRISTOL,MA,41.61322222,-70.94372222
23058,AT&T,142 MENDALL HILL ROAD (24820),ACUSHNET,BRISTOL,MA,41.70002778,-70.88327778
23059,AT&T,48 LOTHROP STREET (REAR OF FIRE AND POLICE DEPTS) (14755),EASTON,BRISTOL,MA,42.05583333,-71.10888889
23060,AT&T,185 PINE ST (3715),RAYNHAM,BRISTOL,MA,41.93861111,-71.01066667
14153,AT&T,57 Dearth Hill Road,Brimfield,HAMPDEN,MA,42.10897222,-72.243
23061,AT&T,LANDRY AVE (60063),NORTH ATTLEBORO,BRISTOL,MA,41.98611111,-71.31030556
23062,AT&T,178 MIDDLEBORO RD (24816),EAST FREETOWN,BRISTOL,MA,41.77619444,-70.93102778
23063,AT&T,600 QUEQUECHAN ST (3759),FALL RIVER,BRISTOL,MA,41.68738889,-71.14036111
23064,AT&T,50 MARTIN ST (62777),REHOBOTH,BRISTOL,MA,41.79644444,-71.22344444
23065,AT&T,10 Gentry Lane (24918),DARTMOUTH,BRISTOL,MA,41.55130556,-70.95025
23066,AT&T,135 East Washington St (81458),North Attleboro,BRISTOL,MA,41.96855556,-71.33455556
23068,AT&T,1100 MAIN RD (24921),WESTPORT,BRISTOL,MA,41.56427778,-71.09041667
23069,AT&T,33 Pine St (60050),Rehoboth,BRISTOL,MA,41.87055556,-71.29527778
23071,AT&T,197 NEW BOSTON RD (60114),FAIRHAVEN,BRISTOL,MA,41.66311111,-70.86027778
26575,AT&T,38 GILBERT ROAD (41905),WARREN,WORCESTER,MA,42.18044444,-72.24255556
26574,AT&T,38 BOYNTON RD (24912),NORTH BROOKFIELD,WORCESTER,MA,42.28688889,-72.10877778
26573,AT&T,76 Elmwood Road (24950),Winchendon,WORCESTER,MA,42.70258333,-72.03791667
26572,AT&T,1 SUTTON RD (61484),WARREN,WORCESTER,MA,42.09191667,-71.83002778
26571,AT&T,1 MCGILL LANE (3696),MILFORD,WORCESTER,MA,42.18719444,-71.53252778
26570,AT&T,782 LEBANON HILL ROAD (24893),Southbridge,WORCESTER,MA,42.036,-72.03355556
26569,AT&T,336 OLD LITTLETON RD (81475),HARVARD,WORCESTER,MA,42.52641667,-71.53622222
26568,AT&T,610 ALDRICH ST (61565),UXBRIDGE,WORCESTER,MA,42.02175,-71.65666667
26567,AT&T,249 HIGH ROCK ST (61562),FITCHBURG,WORCESTER,MA,42.61569444,-71.79452778
26566,AT&T,100 ALLEN HILL RD (61536),BARRE,WORCESTER,MA,42.43477778,-72.12408333
26565,AT&T,I-90 BETWEEN EXITS 12 & 11A (3086),SOUTHBOROUGH,WORCESTER,MA,42.28094444,-71.51688889
23072,AT&T,54 DONALD ST (24891),DARTMOUTH,BRISTOL,MA,41.61322222,-70.94372222
23074,AT&T,142 MENDALL HILL ROAD (24820),ACUSHNET,BRISTOL,MA,41.70002778,-70.88327778
26549,AT&T,120 HIGH STREET (61474),Milford,WORCESTER,MA,42.15475,-71.547
26548,AT&T,87 BYFIELD RD (24911),ASHBURNHAM,WORCESTER,MA,42.67452778,-71.86772222
26547,AT&T,400 ROUTE 15 (61515),STURBRIDGE,WORCESTER,MA,42.06091667,-72.11
26546,AT&T,653 BEARSDEN RD (61491),ATHOL,WORCESTER,MA,42.59388889,-72.2
39140,Verizon,(Plymouth) CALEB ST,Plymouth,PLYMOUTH,MA,41.9225,-70.65138889
39141,Verizon,1.25 MI NNE,HOPKINTON,MIDDLESEX,MA,42.24444444,-71.51055556
14152,AT&T,Champeaux Road,Brimfield,HAMPDEN,MA,42.13141667,-72.13580556
14151,AT&T,61 Congamond Rd,Southwick,HAMPDEN,MA,42.01633333,-72.7795
14150,AT&T,Chester Rd,Blanford,HAMPDEN,MA,42.21133333,-72.94552778
14149,AT&T,188 Stafford Road,Wales,HAMPDEN,MA,42.03825,-72.24069444
23075,AT&T,48 LOTHROP STREET (REAR OF FIRE AND POLICE DEPTS) (14755),EASTON,BRISTOL,MA,42.05583333,-71.10888889
23076,AT&T,185 PINE ST (3715),RAYNHAM,BRISTOL,MA,41.93861111,-71.01066667
23077,AT&T,LANDRY AVE (60063),NORTH ATTLEBORO,BRISTOL,MA,41.98611111,-71.31030556
10012,Verizon,ROUTE 9 (.5 MILES EAST OF ROUTE 9 & 495),SOUTHBOROUGH,WORCESTER,MA,42.28608333,-71.55444444
10014,Verizon,(Webster site) Cudworth Road,WEBSTER,WORCESTER,MA,42.07502778,-71.85816667
10015,Verizon,(Warren site) Devils Lane,WARREN,WORCESTER,MA,42.15758333,-72.17091667
23078,AT&T,178 MIDDLEBORO RD (24816),EAST FREETOWN,BRISTOL,MA,41.77619444,-70.93102778
23079,AT&T,600 QUEQUECHAN ST (3759),FALL RIVER,BRISTOL,MA,41.68738889,-71.14036111
23080,AT&T,50 MARTIN ST (62777),REHOBOTH,BRISTOL,MA,41.79644444,-71.22344444
23081,AT&T,10 Gentry Lane (24918),DARTMOUTH,BRISTOL,MA,41.55130556,-70.95025
31795,AT&T,601-603 FITCHBURG STATE ROAD,ASHBY,MIDDLESEX,MA,42.64858333,-71.79461111
31794,AT&T,1140 Greenville Rd,ASHBY,MIDDLESEX,MA,42.69161111,-71.79188889
31793,AT&T,68 JOHNSON ROAD,ROCKPORT,ESSEX,MA,42.66516667,-70.63886111
31791,AT&T,55 BENSONBROOK ROAD,MARION,PLYMOUTH,MA,41.70308333,-70.77975
31790,AT&T,178 EAMES WAY,Marshfield,PLYMOUTH,MA,42.13363889,-70.73263889
31789,AT&T,142 LOWELL RD,GROTON,MIDDLESEX,MA,42.61052778,-71.55802778
31787,AT&T,26 LUMBER STREET,HOPKINTON,MIDDLESEX,MA,42.21322222,-71.54261111
31786,AT&T,265 STATE ROAD,PLYMOUTH,PLYMOUTH,MA,41.93388889,-70.58555556
31785,AT&T,168 Turkey Hill Lane,Cohasset,NORFOLK,MA,42.23941667,-70.85258333
31784,AT&T,326 W GROVE ST,Middleboro,PLYMOUTH,MA,41.89311111,-70.94305556
31783,AT&T,KENDRICK ROAD,WAREHAM,PLYMOUTH,MA,41.78252778,-70.73513889
31782,AT&T,75 WASHINGTON SST,PLAINVILLE,NORFOLK,MA,42.00905556,-71.32088889
31779,AT&T,40 DORY ROAD,GLOUCESTER,ESSEX,MA,42.62841667,-70.65466667
31774,AT&T,601-603 FITCHBURG STATE ROAD,ASHBY,MIDDLESEX,MA,42.64858333,-71.79461111
31773,AT&T,1140 Greenville Rd,ASHBY,MIDDLESEX,MA,42.69161111,-71.79188889
31772,AT&T,68 JOHNSON ROAD,ROCKPORT,ESSEX,MA,42.66516667,-70.63886111
31770,AT&T,55 BENSONBROOK ROAD,MARION,PLYMOUTH,MA,41.70308333,-70.77975
31769,AT&T,178 EAMES WAY,Marshfield,PLYMOUTH,MA,42.13363889,-70.73263889
31768,AT&T,142 LOWELL RD,GROTON,MIDDLESEX,MA,42.61052778,-71.55802778
31766,AT&T,26 LUMBER STREET,HOPKINTON,MIDDLESEX,MA,42.21322222,-71.54261111
31765,AT&T,265 STATE ROAD,PLYMOUTH,PLYMOUTH,MA,41.93388889,-70.58555556
31763,AT&T,326 W GROVE ST,Middleboro,PLYMOUTH,MA,41.89311111,-70.94305556
15052,Verizon,(Atlantic City site) 1701 ABSECON BLVD (010111),ATLANTIC CITY,ATLANTIC,NJ,39.38111111,-74.45016667
34693,AT&T,116 BLAKES LANE (64692),PORT REPUBLIC,ATLANTIC,NJ,39.52241667,-74.49061111
3578,Verizon,(Maurice River) 310 Main St. - Mauricetown,Maurice River,CUMBERLAND,NJ,39.28316667,-74.96683333
11718,AT&T,5 HEWITT ROAD  (48898),STOCKTON,HUNTERDON,NJ,40.44772222,-75.00130556
34787,AT&T,112 South Main Street   (25328),Shiloh,CUMBERLAND,NJ,39.45625,-75.29644444
39856,Verizon,0.6 MILES SE OF LAKE HOPATCONG,DOVER,MORRIS,NJ,40.94027778,-74.61297222
34785,AT&T,382 CENTERTON ROAD   (66745),SEABROOK,CUMBERLAND,NJ,39.50277778,-75.18861111
34696,AT&T,104 Dixon Road (110462),Newtonville,ATLANTIC,NJ,39.57627778,-74.86558333
14129,AT&T,GRAVEL HILL ROAD (26651),JAMESBURG,MIDDLESEX,NJ,40.35866667,-74.40525
14131,AT&T,ROUTE 9 AND ERNSTON ROAD (16375),SAYREVILLE,MIDDLESEX,NJ,40.45530556,-74.29511111
33921,AT&T,Route 80 Eastbound Mile Marker 21.4  (15538),Allamuchy,WARREN,NJ,40.92411111,-74.79025
37032,AT&T,110 Woodfern Road   (40738),NESHANIC STATION,SOMERSET,NJ,40.50527778,-74.72975
37031,AT&T,776 Warwick Turnpike   (26659),Hewitt,PASSAIC,NJ,41.18155556,-74.38780556
37030,AT&T,207 WATERLOO VALLEY ROAD   (16600),MOUNT OLIVE,MORRIS,NJ,40.90916667,-74.74402778
37028,AT&T,11 Highview Trail   (4870),JEFFERSON TOWNSHIP,MORRIS,NJ,40.97666667,-74.59663889
34708,AT&T,70 Tuckahoe Road (110592),Dorothy,ATLANTIC,NJ,39.40069444,-74.82705556
20609,AT&T,79 Vestry Road (26129),Swedesboro,GLOUCESTER,NJ,39.69480556,-75.29833333
34697,AT&T,3220 Whitehorse Pike  (113498),Hammonton,ATLANTIC,NJ,39.60347222,-74.75372222
20608,AT&T,1380 Auburn Road (3306),SWEDESBORO,GLOUCESTER,NJ,39.72569444,-75.34436111
20601,AT&T,WARD AVENUE NJTP EXIT 7 NJTP (53856),Bordentown,BURLINGTON,NJ,40.15438889,-74.65952778
20607,AT&T,Route 40 (26098),Malaga,GLOUCESTER,NJ,39.57525,-75.06394444
14162,AT&T,ROUTE 36 AND SERPENTINE ROAD  (61963),ATLANTIC HIGHLANDS,MONMOUTH,NJ,40.40322222,-74.04402778
20606,AT&T,64 Wrightstown Road   (110469),Cookstown,BURLINGTON,NJ,40.03947222,-74.57333333
20603,AT&T,90 DUTCH MILL ROAD ROUTE 2 BOX 90 (53918),NEWFIELD,GLOUCESTER,NJ,39.57538889,-75.01305556
34691,AT&T,141 Old Republic Road (26115),Absecon,ATLANTIC,NJ,39.47702778,-74.46905556
34766,AT&T,4407 SOUTH BROAD   (2830),YARDVILLE,MERCER,NJ,40.17988889,-74.67694444
34769,AT&T,NJTPK EXIT 8 TOLL PLAZA   (64543),HIGHTSTOWN,MERCER,NJ,40.26608333,-74.51366667
43356,Verizon,BLUEBERRY DRIVE,HAMPTON,SUSSEX,NJ,41.10980556,-74.81516667
43355,Verizon,2000' SW OF SAND POND ROAD,HAMBURG MOUNTAIN,SUSSEX,NJ,41.14286111,-74.53961111
34770,AT&T,BEAR TAVERN ROAD   (64546),TRENTON,MERCER,NJ,40.27697222,-74.82566667
39753,Verizon,FARLEY PLAZA MILE POST 21,ELWOOD,ATLANTIC,NJ,39.54972222,-74.735
34772,AT&T,86 NEW ROAD   (85416),HOPEWELL TOWNSHIP,MERCER,NJ,40.36444444,-74.82463889
27936,AT&T,389 Harding Hwy (61908),PITTSGROVE,SALEM,NJ,39.59772222,-75.15527778
14125,AT&T,160 Baekeland (16355),Middlesex,MIDDLESEX,NJ,40.56158333,-74.50566667
39879,Verizon,Dockerty Hollow Road,West Milford,PASSAIC,NJ,41.10972222,-74.38580556
27938,AT&T,265 QUINTON-MARLBORO (26140),QUINTON,SALEM,NJ,39.53019444,-75.38080556
34773,AT&T,2111 PROVINCE LINE ROAD   (64542),Hopewell,MERCER,NJ,40.368,-74.72055556
11719,AT&T,146 Byram Kingwood Road  (26633),Stockton,HUNTERDON,NJ,40.44361111,-75.04069444
11720,AT&T,30 QUARRY RD  (41838),STOCKTON,HUNTERDON,NJ,40.41658333,-75.03419444
39882,Verizon,45 Demarest Drive,Wayne,PASSAIC,NJ,40.90561111,-74.26163889
20599,AT&T,835 A Sooy Place Rd. (53855),CHATSWORTH,BURLINGTON,NJ,39.86441667,-74.53966667
33928,AT&T,HOFFMAN RD RR2 BOX 364D (POHATCON MT)   (2160),PORT MURRAY,WARREN,NJ,40.77919444,-74.93541667
34694,AT&T,375 BASIN ROAD (82135),Hammonton,ATLANTIC,NJ,39.67108333,-74.77383333
27939,AT&T,11 MONROEVILLE RD (27871),Upper Pittsgrove,SALEM,NJ,39.61688889,-75.22669444
43357,Verizon,29 STOCKHOLM VERNON ROAD (ROUTE 515),HARDYSTON,SUSSEX,NJ,41.08869444,-74.51238889
34695,AT&T,3605 Bayshore Drive (105714),Brigantine,ATLANTIC,NJ,39.39405556,-74.39258333
27952,AT&T,BROWN ROAD AND PECKS CORNER (61912),QUINTON,SALEM,NJ,39.50911111,-75.33375
14122,AT&T,700 College Road East (61765),Plainsboro,MIDDLESEX,NJ,40.34352778,-74.59738889
34705,AT&T,1984 ROUTE 47 (64704),WOODBINE,CAPE MAY,NJ,39.20333333,-74.89638889
34701,AT&T,1100 HAMBURG RD (64675),EGG HARBOR CITY,ATLANTIC,NJ,39.54702778,-74.63819444
15055,Verizon,215 S. Shore Drive,Matmora,CAPE MAY,NJ,39.25819444,-74.65247222
11721,AT&T,404 ROUTE 31 SOUTH  (47440),RINGOES,HUNTERDON,NJ,40.39422222,-74.84447222
14165,AT&T,55 Route 34   (61948),Matawan,MONMOUTH,NJ,40.38211111,-74.2105
14127,AT&T,Route 27 (16380),South Brunswick,MIDDLESEX,NJ,40.39333333,-74.58497222
14166,AT&T,West Bangs Avenue & Rt. 18   (61952),NEPTUNE,MONMOUTH,NJ,40.21966667,-74.05283333
14169,AT&T,2429 Metedeconk Road   (26916),Allenwood,MONMOUTH,NJ,40.13036111,-74.1215
33922,AT&T,20 Demeter Road  (45247),Washington,WARREN,NJ,40.77027778,-75.06027778
14163,AT&T,1 TOWER ROAD  (61981),Cream Ridge,MONMOUTH,NJ,40.18708333,-74.47563889
34786,AT&T,5200 Italia Avenue  (66748),Vineland,CUMBERLAND,NJ,39.46141667,-74.93080556
3579,Verizon,(Shiloh Relo) 900 Main St,Shiloh,CUMBERLAND,NJ,39.456,-75.29641667
20623,AT&T,3179 Route 563 (87339),VINCENTOWN,BURLINGTON,NJ,39.70791667,-74.53069444
40698,Verizon,(Tuckerton East) 535 Main St (Route 9),Little Egg Harbor,OCEAN,NJ,39.60227778,-74.35808333
34698,AT&T,1619 Bayshore Rd. (64702),Villas,CAPE MAY,NJ,39.02163889,-74.9365
40694,Verizon,WEST OF ROUTE 9 &.6 MI N. OF WARETOWN,OCEAN TOWNSHIP,OCEAN,NJ,39.79833333,-74.2025
40691,Verizon,(Tuckerton East) 535 Main St (Route 9),Little Egg Harbor,OCEAN,NJ,39.60227778,-74.35808333
34709,AT&T,3010 NEW JERSEY AVENUE (64683),WILDWOOD,CAPE MAY,NJ,38.99286111,-74.813
34711,AT&T,113 SOUTH DELSEA DRIVE (26145),Cape May Court House,CAPE MAY,NJ,39.08547222,-74.88763889
11716,AT&T,14 Stoney Brook Road (4852),East Amwell,HUNTERDON,NJ,40.41375,-74.81011111
14123,AT&T,Parkway and New Dover Road (46579),WOODBRIDGE,MIDDLESEX,NJ,40.58494444,-74.32880556
34791,AT&T,1686 State Highway #77   (25252),BRIDGETON,CUMBERLAND,NJ,39.54277778,-75.24138889
37014,AT&T,12 Parker Road (48164),Long Valley,MORRIS,NJ,40.74219444,-74.77016667
40693,Verizon,(Bayville site) 1015 ATLANTIC CITY BLVD,BAYVILLE,OCEAN,NJ,39.87538889,-74.1655
40692,Verizon,(Brick Township) 975 BURNT TAVERN RD,BRICK TOWNSHIP,OCEAN,NJ,40.09072222,-74.12433333
14963,Verizon,PROVINCE LINE ROAD,MOUNT ROSE,MERCER,NJ,40.36788889,-74.72072222
33920,AT&T,28 Farview Road  (2177),Hope,WARREN,NJ,40.90455556,-74.93066667
40687,Verizon,WEST OF ROUTE 9 &.6 MI N. OF WARETOWN,OCEAN TOWNSHIP,OCEAN,NJ,39.79833333,-74.2025
40686,Verizon,(Bayville site) 1015 ATLANTIC CITY BLVD,BAYVILLE,OCEAN,NJ,39.87538889,-74.1655
40685,Verizon,(Brick Township) 975 BURNT TAVERN RD,BRICK TOWNSHIP,OCEAN,NJ,40.09072222,-74.12433333
11722,AT&T,209 RT. 579  (25156),BLOOMSBURY,HUNTERDON,NJ,40.64547222,-75.07369444
34790,AT&T,1890 East Oak Road   (26149),Vineland,CUMBERLAND,NJ,39.49988889,-74.98966667
29578,AT&T,Burnt Tavern Road   (77396),BRICK,OCEAN,NJ,40.09861111,-74.12138889
29577,AT&T,69 Tower Road   (25157),Cream Ridge,OCEAN,NJ,40.10638889,-74.48052778
29576,AT&T,703 Hyson Road & Frances St.   (88145),Jackson,OCEAN,NJ,40.1555,-74.29244444
29573,AT&T,505 ROUTE 9   (77399),TUCKERTON,OCEAN,NJ,39.60227778,-74.35808333
34783,AT&T,14 Mulford Avenue   (112410),Cedarville,CUMBERLAND,NJ,39.33866667,-75.20619444
39853,Verizon,(Kendall Park) 63 OLD GEORGETOWN ROAD,KENDALL PARK,SOMERSET,NJ,40.41288889,-74.60147222
39776,Verizon,(PHI JA Relo) 22 Wrightstown-Cookstown Road,Cookstown,BURLINGTON,NJ,40.04038889,-74.57652778
39767,Verizon,JACKSON RD 3.5 MI S OF MEDFORD,MEDFORD LAKES,BURLINGTON,NJ,39.84522222,-74.829
34784,AT&T,5322 Route #49   (101759),Millville,CUMBERLAND,NJ,39.36316667,-74.92766667
29584,AT&T,105 CENTRAL AVE.    (26690),WHITING,OCEAN,NJ,39.95713889,-74.37855556
29581,AT&T,569 Route 72   (77405),Barnegat,OCEAN,NJ,39.79308333,-74.36877778
29580,AT&T,Volunteer Way   (77404),Waretown,OCEAN,NJ,39.79833333,-74.2025
29579,AT&T,RT 539 (BEHIND EME INC)    (77402),NEW EGYPT,OCEAN,NJ,40.05391667,-74.45847222
39764,Verizon,SOUTH SIDE WORD AVENUE  WEST OF NJ TURNPIKE,CROSSWICKS,BURLINGTON,NJ,40.1525,-74.67805556
