id,license,address,city,county,state,latitude,longitude
550,AT&T,7850 East Main Street  (99144),Le Roy,GENESEE,NY,42.97708333,-78.01063889
551,AT&T,900 Reeves Avenue   (46540),RIVERHEAD,SUFFOLK,NY,40.96288889,-72.67969444
552,AT&T,183 DENTON LAKE RD (5625),HOLMES,PUTNAM,NY,41.5145,-73.66266667
553,Verizon,1000' NE OF THE END OF WOODMONT ROAD,EAST FISHKILL,DUTCHESS,NY,41.52861111,-73.76777778
554,Verizon,MOUNT BEACON,BEACON,DUTCHESS,NY,41.48861111,-73.94722222
555,Verizon,(Pawling site) 1 MI E RT 292 HARMONY HILL,PAWLING,DUTCHESS,NY,41.52166667,-73.63444444
556,Verizon,ATOP ILLINOIS MOUNTAIN LLOYD (010329),Highland,ULSTER,NY,41.71947222,-73.99536111
557,Verizon,(Milan site) 616 SALISBURY TURNPIKE,MILAN,DUTCHESS,NY,41.95102778,-73.805
558,Verizon,SMITHFIELD ROAD,NORTHEAST,DUTCHESS,NY,41.91730556,-73.57125
559,AT&T,Route 98  (95347),Elba,GENESEE,NY,43.06811111,-78.18636111
560,AT&T,1326 Main Road  (95329),Pembroke,GENESEE,NY,42.99,-78.39194444
561,AT&T,8852 Rohr Hill Rd.  (95323),Ashford,CATTARAUGUS,NY,42.38219444,-78.67511111
562,AT&T,7875 County Road 5A (Salt Rising Road)  (95328),Bolivar,ALLEGANY,NY,42.07166667,-78.18638889
563,AT&T,Oldro Hill Road Coolspring  (95405),COOLSPRING,CATTARAUGUS,NY,42.09769444,-78.92922222
564,AT&T,856 Clymer-Sherman Road  (106865),Clymer,CHAUTAUQUA,NY,42.03311111,-79.62022222
565,AT&T,11810 Old Main Road  (97145),Silver Creek,CHAUTAUQUA,NY,42.51361111,-79.17875
566,AT&T,2298 Donelson Road  (95373),Jamestown,CHAUTAUQUA,NY,42.02330556,-79.21413889
567,AT&T,7963 THAYER ROAD  (95330),PORTLAND,CHAUTAUQUA,NY,42.34391667,-79.46113889
568,AT&T,2 ORCHARD RD  (95375),JAMESTOWN,CHAUTAUQUA,NY,42.08516667,-79.28658333
569,AT&T,9725 STEAMTOWN ROAD  (95379),Lindley,STEUBEN,NY,42.02633333,-77.11705556
570,AT&T,4829 Stoney Ridge Rd  (95339 ),Campbell,STEUBEN,NY,42.23405556,-77.15752778
571,AT&T,2499 TIMMERMAN RD.   (95370),Jasper,STEUBEN,NY,42.11252778,-77.57041667
572,AT&T,4030 SHULTS HILL ROAD  (42095),COHOCTON,STEUBEN,NY,42.51852778,-77.49691667
573,AT&T,6340 Abbott Road  (95393),CASTILLE,WYOMING,NY,42.70036111,-78.06275
574,AT&T,SCHWAB RD  (95371),Wyoming,WYOMING,NY,42.71833333,-78.38305556
575,AT&T,Sawmill Run road (99158),Napoli,CATTARAUGUS,NY,42.17647222,-78.88094444
576,AT&T,10612 SHELDON CORNERS NE RD  (95398),RIPLEY,CHAUTAUQUA,NY,42.1975,-79.75277778
577,AT&T,Pekin Road  (95352),Clymer,CHAUTAUQUA,NY,42.05561111,-79.74694444
578,AT&T,3324 N HILL RD  (95409),Wellsville,ALLEGANY,NY,42.14972222,-77.94083333
579,AT&T,6299 O'Brien Road,Savona,STEUBEN,NY,42.30919444,-77.22111111
580,AT&T,10385 HIGMAN HILL RD  (42555),CORNING,STEUBEN,NY,42.1425,-77.07805556
581,AT&T,Rock City Road  (95387),OLEAN,CATTARAUGUS,NY,42.03555556,-78.44611111
582,AT&T,Douglas Road  (95412),WESTFIELD,CHAUTAUQUA,NY,42.27338889,-79.62311111
583,Verizon,BRIDGEPORT CELL SITE 600' NW OF INTERSECTION OF SR/STATE BOAT LAUNCH ROAD,BRIDGEPORT,MADISON,NY,43.15616667,-75.93241667
584,Verizon,WEST SORRELL HILL ROAD,VANBUREN,ONONDAGA,NY,43.10527778,-76.35833333
585,Verizon,(Scriba) ROAD 9 CHURCHHILL ROAD,SCRIBA,OSWEGO,NY,43.43866667,-76.46883333
586,Verizon,NORTH ROAD,TULLY,ONONDAGA,NY,42.84502778,-76.111
587,Verizon,157 STONY ROBBY ROAD,GRANBY,OSWEGO,NY,43.35425,-76.44716667
588,Verizon,ROSE HILL RD,MARCELLUS,ONONDAGA,NY,42.90366667,-76.33716667
589,Verizon,.35 MI W INT MASON HILL & BONNEY RD,HAMILTON,MADISON,NY,42.83091667,-75.51211111
590,Verizon,WHEELER DR,Williamstown,OSWEGO,NY,43.50286111,-75.94019444
591,Verizon,600 FT SW SCHEPPS CORNER RD & I-90,MANLIUS,ONONDAGA,NY,43.09377778,-76.00255556
592,Verizon,Brewerton South Cell Site MI DUE S INT SR 31 & I-81,CICERO,ONONDAGA,NY,43.16977778,-76.11519444
593,AT&T,12780 WEST COUNTY HOUSE ROAD  (59669),ALBION,ORLEANS,NY,43.21127778,-78.29758333
594,AT&T,9223 MOORE RD  (59675),West Sparta,LIVINGSTON,NY,42.58063889,-77.83030556
595,AT&T,15049 RIDGE RD  (59693),ALBION,ORLEANS,NY,43.29469444,-78.14841667
596,AT&T,5776 Stid Hill Road  (59702),South Bristol,ONTARIO,NY,42.74169444,-77.38786111
597,AT&T,1055 DRAKE ROAD  (59690),BROCKPORT,MONROE,NY,43.27711111,-77.94613889
598,Verizon,Oswego West Cell Site hompson Road,OSWEGO,OSWEGO,NY,43.43944444,-76.54722222
599,Verizon,NEW HAVEN CELL SITE: 4277 ROUTE #104  BEHIND THE NEW HAVEN TOWN HALL,NEW HAVEN,OSWEGO,NY,43.47780556,-76.31725
600,Verizon,LYNDON CELL SITE AGWAY BUILDING  BUTTEMUT DRIVE,DE WITT,ONONDAGA,NY,43.04116667,-76.05908333
601,Verizon,(Central Square) 2435 County Route 12,Hastings,OSWEGO,NY,43.29961111,-76.12644444
602,Verizon,MANLIUS CELL SITE 1 ELMBROOK DRIVE WEST,MANLIUS,ONONDAGA,NY,43.00305556,-75.98563889
603,Verizon,61 NELLIS ROAD,SANDY CREEK,OSWEGO,NY,43.66358333,-76.04255556
604,Verizon,6745 NYS RTE. 31,CICERO,ONONDAGA,NY,43.18308333,-76.05455556
605,Verizon,SENECA KNOLLS CELL SITE 6809 VAN BUREN ROAD,VAN BUREN,ONONDAGA,NY,43.10044444,-76.28233333
606,Verizon,Chittenango Cell Site INDERHOOK ROAD,CHITTENANGO,MADISON,NY,43.06361111,-75.905
607,Verizon,Cicero Cell Site 709 E TAFT RD,East Syracuse,ONONDAGA,NY,43.12561111,-76.06047222
608,Verizon,Elbridge Cell Site 78 Gorham Road,Elbridge,ONONDAGA,NY,43.02477778,-76.44075
609,Verizon,(Morrisville site) 3747 Clark Rd,Eaton,MADISON,NY,42.905,-75.62433333
610,Verizon,(Brooks Corner site) 7925 Willey Road,Hamilton,MADISON,NY,42.76313889,-75.48969444
611,AT&T,3710 County Line Road  (59715),Middleport,ORLEANS,NY,43.23022222,-78.45875
612,AT&T,6569 ROUTE 88  (59691),Sodus,WAYNE,NY,43.23652778,-77.07508333
613,AT&T,TURNER RD & BARBER HILL RD  (59660),GROVELAND,LIVINGSTON,NY,42.71027778,-77.73911111
614,AT&T,5520 EDDY RIDGE ROAD  (59664),WILLIAMSON,WAYNE,NY,43.19986111,-77.20105556
615,AT&T,10000 Lummisville Road  (103313),Wolcott,WAYNE,NY,43.24288889,-76.91044444
616,AT&T,2385 Bixby Wood Road  (107204),Savannah,WAYNE,NY,43.09111111,-76.75863889
617,AT&T,6449 FURNACE ROAD  (59717),ONTARIO,WAYNE,NY,43.23286111,-77.28011111
618,AT&T,557 Manitou Beach Road  (106994),Hilton,MONROE,NY,43.32377778,-77.74183333
619,AT&T,15079 East Barre Road   (59752),Albion,ORLEANS,NY,43.18861111,-78.14777778
620,AT&T,1751 West Kendall Road  (59755),Kendall,ORLEANS,NY,43.33016667,-78.07102778
621,AT&T,4850 County Route 6  (59714),Geneva,ONTARIO,NY,42.79388889,-77.00858333
622,AT&T,5996 Wager Road  (59722),Wolcott,WAYNE,NY,43.21913889,-76.77719444
623,AT&T,6478 Swartz Road  (101513),Sparta,LIVINGSTON,NY,42.63927778,-77.65963889
624,AT&T,1086Ogden-Parma Towline Road  (98763),Parma,MONROE,NY,43.21272222,-77.85916667
625,AT&T,3750 COUNTY ROAD 6  (97261),GENEVA,ONTARIO,NY,42.84952778,-77.01569444
626,AT&T,246 WEST AVENUE  (78727),Lyndonville,ORLEANS,NY,43.32822222,-78.39844444
627,AT&T,979 Bay Road  (1152),Webster,MONROE,NY,43.20825,-77.51688889
628,Verizon,Palmyra Cell Site 755 North Creek Road,Palmyra,WAYNE,NY,43.07205556,-77.20197222
629,Verizon,GORHAM CELL SITE- 3760 PHELPS ROAD,GORHAM,ONTARIO,NY,42.79175,-77.20138889
630,Verizon,GAINES CELL SITE 3275 OAK ORCHARD ROAD,ALBION,ORLEANS,NY,43.27691667,-78.19027778
631,Verizon,GENESEO CELL SITE 4 COURT STREET,GENESEO,LIVINGSTON,NY,42.80191667,-77.81605556
632,Verizon,PARMA CELL SITE; CURTIS ROAD,PARMA,MONROE,NY,43.31,-77.78388889
633,Verizon,1086 Ogden Parma TownLine Road,Parma,MONROE,NY,43.21205556,-77.86033333
634,Verizon,9468 Scipio Road,Nunda,LIVINGSTON,NY,42.57327778,-77.87725
635,Verizon,100 FT. W OF GLENWOOD ROAD,BINGHAMTON,TIOGA,NY,42.11402778,-76.25275
636,Verizon,600 FT. W OF KING STREET,WHITNEY POINT,BROOME,NY,42.28497222,-75.91272222
637,Verizon,2 MILES NW,WAVERLY,CHEMUNG,NY,42.03011111,-76.56472222
638,Verizon,Oquaga Lake Road,Sanford,BROOME,NY,42.03347222,-75.44980556
639,Verizon,Candor Site ROUTE 96 B,CANDOR,TIOGA,NY,42.24847222,-76.36702778
640,Verizon,KILLAWOG CELL SITE: W OF INT OF KILLAWOG HILL RD & WHITING RD,LISLE,BROOME,NY,42.38477778,-76.01852778
641,Verizon,(NICHOLS) 161 HORTON ROAD,NICHOLS,TIOGA,NY,42.01591667,-76.43330556
642,Verizon,CHENANGO CELL SITE- 8 JOHN SMITH ROAD,CHENANGO,BROOME,NY,42.1815,-75.89277778
643,Verizon,(Apalachin Cell Site) 1130 SHADY HILL ROAD,Owego,TIOGA,NY,42.04266667,-76.13494444
644,Verizon,Ostrander Road,WINDSOR,BROOME,NY,42.096,-75.6035
645,Verizon,(Kirkwood Site) 50 Fuller Road,Port Crane,BROOME,NY,42.14794444,-75.78572222
646,Verizon,(Spencer) 54 Dodge Road,Spencer,TIOGA,NY,42.18652778,-76.49263889
647,AT&T,183 NORTH POND ROAD,GUILFORD,CHENANGO,NY,42.43566667,-75.51263889
648,AT&T,15141 KENT ROAD,Sterling,CAYUGA,NY,43.34913889,-76.61291667
649,AT&T,299 TIM HILL RD,MARATHON,CORTLAND,NY,42.42675,-76.04469444
650,AT&T,310 CUMMINGS ROAD,GREENE,CHENANGO,NY,42.35875,-75.76661111
651,AT&T,967 Bingham Collins Road,Sherburne,CHENANGO,NY,42.70030556,-75.42252778
652,AT&T,279 Rock Calhoun Road,New Berlin,CHENANGO,NY,42.71238889,-75.33102778
653,AT&T,2710 RUDE STREET,Weedsport,CAYUGA,NY,43.03705556,-76.56083333
654,AT&T,Reynolds Rd.,Sempronius,CAYUGA,NY,42.74841667,-76.33511111
655,AT&T,118 East Keech Road,Bainbridge,CHENANGO,NY,42.26808333,-75.4655
656,AT&T,Chenango County Road 31,South New Berlin,CHENANGO,NY,42.57797222,-75.43044444
657,AT&T,5213 OXBOW ROAD,Afton,CHENANGO,NY,42.22716667,-75.50611111
658,AT&T,Goundry Hill Road,Bradford,SCHUYLER,NY,42.33269444,-77.08183333
659,AT&T,850 RICE ROAD,CAYUTA,SCHUYLER,NY,42.27422222,-76.73122222
660,AT&T,2043 PREBLE RD,PREBLE,CORTLAND,NY,42.73333333,-76.13611111
661,Verizon,2139 BURGESS RD,Waterloo,SENECA,NY,42.93083333,-76.85688889
662,Verizon,(Weedsport) 11915 State Route 34,Cato,CAYUGA,NY,43.11077778,-76.55255556
663,Verizon,Fair Haven Cell site 1676 Sterling Station Rd,Sterling,CAYUGA,NY,43.29366667,-76.68938889
664,Verizon,Messengerville Cell Site 038 Snyder Hill Road,Messengerville,CORTLAND,NY,42.50322222,-76.08941667
665,Verizon,BEACH ROAD,MONTEZUMA,CAYUGA,NY,42.99255556,-76.67836111
666,Verizon,(Preble) 2023 PREBLE RD,PREBLE,CORTLAND,NY,42.73333333,-76.13611111
667,Verizon,OAK HILL RD,MORAVIA,CAYUGA,NY,42.74925,-76.42322222
668,Verizon,NORWICH CELL SITE 1591 COUNTY ROAD 36,NORWICH,CHENANGO,NY,42.503,-75.50055556
669,Verizon,(Sennett) 379 GENESEE STREET,SENNETT,CAYUGA,NY,42.93994444,-76.51191667
670,Verizon,8 JOHN SMITH ROAD,CHENANGO,BROOME,NY,42.1815,-75.89280556
671,Verizon,Ithaca South Cell Site URFEE HILL ROAD,DANBY,TOMPKINS,NY,42.34052778,-76.43641667
672,Verizon,(Sherburne site) State Route 12,Sherburne,CHENANGO,NY,42.66736111,-75.48019444
673,Verizon,3947 PARISH HILL ROAD,Naples,YATES,NY,42.63786111,-77.33702778
674,Verizon,14837 PRE-EMPTION RD,Starkey,YATES,NY,42.54983333,-76.99105556
675,Verizon,18 Lovejoy Road,Afton,CHENANGO,NY,42.20252778,-75.63341667
676,Verizon,(Wells) 135 Ranger Road,Wells,HAMILTON,NY,43.38113889,-74.30883333
677,Verizon,Mt. Defliance Cell Site Mt. Defliance  Mt Difliance Road,Ticonderoga,ESSEX,NY,43.83175,-73.40677778
678,Verizon,Keesville Site 84 Deutsch Dr. (088134),KEESEVILLE,CLINTON,NY,44.5255,-73.51869444
679,Verizon,BLUE MOUNTAIN CELL SITE 2 MILES NE OF INTERSECTION OF STATE ROADS 28 & 30,INDIAN LAKE,HAMILTON,NY,43.8745,-74.40072222
680,Verizon,Oak Mountain Cell Site Oak Mt. Ski Center  0.5 mile NNE from int. of Route 8 and,Speculator,HAMILTON,NY,43.52088889,-74.36625
681,Verizon,Belfry Mountain Cell Site 2.5 miles SW of Dalton Hill and Lincoln Pond Road,Moriah,ESSEX,NY,44.10033333,-73.54875
682,Verizon,(West Leyden) 1485 St Rte 26,Boonville,LEWIS,NY,43.48605556,-75.46352778
683,Verizon,(Copenhagen site)Hayes Road,Copenhagen,LEWIS,NY,43.88236111,-75.72372222
684,Verizon,2424 State Route 177,Harrisburg,LEWIS,NY,43.80069444,-75.67058333
685,Verizon,109 Rose Rd,Harrisville,ST. LAWRENCE,NY,44.20247222,-75.23138889
686,Verizon,5675 Van Arnam Road (Greig),Brantingham,LEWIS,NY,43.70561111,-75.32072222
687,Verizon,12159 County Route 97,Rodman,JEFFERSON,NY,43.84436111,-75.94816667
688,Verizon,WAGNER RD,LISBON,ST. LAWRENCE,NY,44.70866667,-75.4255
689,Verizon,37726 NY State Route 12E,Clayton,JEFFERSON,NY,44.21233333,-76.13636111
690,Verizon,RODMAN CELL SITE; ROUTE 189,LORRAINE,JEFFERSON,NY,43.79794444,-76.025
691,AT&T,297 BUNKER HILL ROAD,Oswego,OSWEGO,NY,43.40897222,-76.55622222
692,AT&T,2748 ROSE HILL ROAD,MARCELLUS,ONONDAGA,NY,42.90286111,-76.33730556
693,AT&T,330 BARKER ROAD,Elbridge,ONONDAGA,NY,43.0425,-76.47913889
694,AT&T,1610 CRESENT AVENUE,ONEIDA,MADISON,NY,43.04252778,-75.65466667
695,AT&T,169 HARRY BRYANT ROAD,WILLIAMSTOWN,OSWEGO,NY,43.38844444,-75.92047222
696,AT&T,2541 BARNES ROAD,NORTH BROOKFIELD,MADISON,NY,42.84688889,-75.39494444
697,AT&T,5846 US Route 11,Sandy Creek,OSWEGO,NY,43.63011111,-76.08683333
698,AT&T,3150 Chapman Road,GEORGETOWN,MADISON,NY,42.77797222,-75.78583333
699,AT&T,1159 NORTH ROAD,TULLY,ONONDAGA,NY,42.82563889,-76.11752778
700,AT&T,175 BREEM ROAD,LACONA,OSWEGO,NY,43.61425,-76.01466667
701,AT&T,64 Middle Road,Oswego,OSWEGO,NY,43.47716667,-76.41558333
702,AT&T,196 Waterbury Road,Redfield,OSWEGO,NY,43.52883333,-75.776
703,AT&T,1397 NINE FOOT ROAD,PHELPS,SENECA,NY,42.95961111,-76.92091667
704,AT&T,3948 Parish Hill Road,Naples,YATES,NY,42.63786111,-77.33702778
705,AT&T,3907 SINGLETON ROAD,TRUXTON,CORTLAND,NY,42.69908333,-76.01955556
706,AT&T,12580 Route 34,CATO,CAYUGA,NY,43.14758333,-76.5665
707,AT&T,14293 ACRE ROAD,STERLING,CAYUGA,NY,43.30394444,-76.70691667
708,AT&T,292 Durfee Hill Road,Dryden,TOMPKINS,NY,42.3405,-76.43638889
709,Verizon,OFF STATE RT 417,JASPER,STEUBEN,NY,42.12472222,-77.565
710,AT&T,Belfry Mountain Road  (163744),Moriah,ESSEX,NY,44.09919444,-73.54797222
711,AT&T,652 Old State Road (109933),Johnstown,FULTON,NY,43.04711111,-74.50608333
712,AT&T,Ridge Road (112948),Northville,FULTON,NY,43.22833333,-74.16097222
713,AT&T,147TH 90 ROAD (102999),Plattsburgh,CLINTON,NY,44.77055556,-73.61305556
714,AT&T,Rattlesnake Mtn (102956),Willsboro,ESSEX,NY,44.40533333,-73.43144444
715,AT&T,Clinton Mills Road (102872),CHURUBUSCO,CLINTON,NY,44.956,-73.92238889
716,AT&T,1662 Ridge Rd (102868),CHAMPLAIN,CLINTON,NY,44.95597222,-73.45819444
717,AT&T,RT 28 N. Blue Mtn (102853),Blue Mountain Lake,HAMILTON,NY,43.87225,-74.40008333
718,AT&T,Oak Mtn Dr. (102943),Speculator,HAMILTON,NY,43.52372222,-74.36094444
719,AT&T,RT 11 (102863),Burke,FRANKLIN,NY,44.91758333,-74.20580556
720,AT&T,BIG TUPPER SKI AREA (102931),Tupper Lake,FRANKLIN,NY,44.15980556,-74.47577778
721,AT&T,320 SR 37 (109243),Hogansburg,FRANKLIN,NY,44.97725,-74.694
722,AT&T,266 SCOVIL RD (77441),SOUTH COLTON,ST. LAWRENCE,NY,44.49138889,-74.85722222
723,AT&T,109 Ferris Road (77436),Nicholville,ST. LAWRENCE,NY,44.71186111,-74.64641667
724,AT&T,1388 NEWPORT GRAY ROAD (64299),NEWPORT,HERKIMER,NY,43.221,-74.94297222
725,AT&T,2178 Route 29A (54762),Johnstown,FULTON,NY,43.08172222,-74.41497222
726,AT&T,144 Mueller Road (54787),Broadalbin,FULTON,NY,43.06036111,-74.12783333
727,AT&T,437 Progress Road (54786),GLOVERSVILLE,FULTON,NY,43.04283333,-74.29588889
728,AT&T,3883 State Highway 30 (54758),Amsterdam,FULTON,NY,43.03825,-74.20486111
729,AT&T,4651 STATE HIGHWAY 30 (54785),AMSTERDAM,FULTON,NY,42.98452778,-74.18169444
730,Verizon,9979 Mountain Road,Middleport,NIAGARA,NY,43.19583333,-78.46583333
731,Verizon,CAROLINA STREET,SPRINGVILLE,ERIE,NY,42.51172222,-78.67697222
732,Verizon,11283 MAIN ST,East Aurora,ERIE,NY,42.76583333,-78.56638889
733,Verizon,4051 RIVER ROAD,TONAWANDA,ERIE,NY,42.98436111,-78.93111111
734,Verizon,3426 ABBOTT ROAD,Buffalo,ERIE,NY,42.79105556,-78.79505556
735,Verizon,4230-36 UNION RD,Buffalo,ERIE,NY,42.92975,-78.75575
736,Verizon,6243 BENNING ROAD,WEST FALLS,ERIE,NY,42.71491667,-78.69883333
737,Verizon,12569 REINHART ROAD,ALDEN,ERIE,NY,42.93030556,-78.51977778
738,Verizon,601 LAKE STREET,WILSON,NIAGARA,NY,43.29933333,-78.82425
739,Verizon,Carney Drive,Sanborn,NIAGARA,NY,43.16625,-78.88002778
740,Verizon,Olean Road  Route 16,Chaffee,ERIE,NY,42.58958333,-78.49655556
741,Verizon,7174 Townline Rd,North Tonawanda,NIAGARA,NY,43.06083333,-78.81744444
742,Verizon,THACHER PARK: 5 MILES SOUTHWEST OF CAMP PINNACLE ROAD,New Scotland,ALBANY,NY,42.62761111,-74.01038889
743,Verizon,PALATINE BRIDGE: MORNING ROAD  1.1 MILE NORTH OF ROUTE 90,PALATINE,MONTGOMERY,NY,42.91147222,-74.48572222
744,Verizon,JCT RT 193 & WOODPECKER LN,ELLISBURG,JEFFERSON,NY,43.74144444,-76.09075
745,Verizon,ALEXANDRIA BAY CELL SITE OUTER HOLLAND STREET,ALEXANDRIA BAY,JEFFERSON,NY,44.33977778,-75.91355556
746,Verizon,INT OF QUARY & STATE RD,CAPE VINCENT,JEFFERSON,NY,44.11811111,-76.33383333
747,Verizon,(Lowville) NUMBER THREE RD,LOWVILLE,LEWIS,NY,43.80708333,-75.51280556
748,Verizon,(Orleans site) 18588 Robinson Road,Clayton,JEFFERSON,NY,44.25613889,-76.00319444
749,Verizon,Hammond Cell Site AK POINT RD,SAINT LAWRENCE CITY,ST. LAWRENCE,NY,44.50533333,-75.74163889
750,Verizon,Massena Cell Site; St. Lawrence Seaway Authority- Eisenhower Lock,MASSENA,ST. LAWRENCE,NY,44.98255556,-74.84741667
751,Verizon,OFF IRISH SETTLEMENT RD,WADDINGTON,ST. LAWRENCE,NY,44.85727778,-75.14661111
752,Verizon,MORRISTOWN CELL SITE MORRISTOWN WATER TANK  ANN STREET,MORRISTOWN,ST. LAWRENCE,NY,44.58805556,-75.64294444
753,Verizon,WHEELER DR,Williamstown,OSWEGO,NY,43.50286111,-75.94019444
754,Verizon,VROOMAN RIDGE CELL SITE BLUE HILL SSE CORNER VROOMAN RIDGE AND PEABODY,FINE,ST. LAWRENCE,NY,44.22175,-75.12619444
755,Verizon,266 SCOVIL RD,SOUTH COLTON,ST. LAWRENCE,NY,44.49138889,-74.85722222
756,Verizon,900 FT WNW OF INT OF CADY RD & N HARBOR RD,ADAMS,JEFFERSON,NY,43.89061111,-76.03241667
757,Verizon,Wildcat Road,LYONSDALE,LEWIS,NY,43.57277778,-75.30138889
758,Verizon,Malone Cell Site FF WEBSTER RD,MALONE,FRANKLIN,NY,44.76977778,-74.27777778
759,Verizon,Evans Mill Cell Site 700 FT ESE INT CARTER RD & SR 37,LE RAY,JEFFERSON,NY,44.09477778,-75.83925
760,Verizon,Carthage Cell Site TWN SR 3 & CR 42 .5 MI NE,CARTHAGE,JEFFERSON,NY,43.99702778,-75.59102778
761,Verizon,454 PROSPECT HILL ROAD,CATLIN,CHEMUNG,NY,42.21111111,-76.85147222
762,Verizon,40 MOREY HILL RD,VAN ETTEN,CHEMUNG,NY,42.189,-76.58022222
763,Verizon,195 Halderman Hollow Road,HORSEHEADS,CHEMUNG,NY,42.14819444,-76.85894444
764,Verizon,Strops Road,WAVERLY,CHEMUNG,NY,42.02983333,-76.56472222
765,Verizon,JOHNSTOWN SITE- O'NEIL AVENUE,JOHNSTOWN,FULTON,NY,43.02166667,-74.38661111
766,Verizon,New York State Route 9,Chazy,CLINTON,NY,44.86277778,-73.4265
767,Verizon,209 The Ninety Road,Morrisonville,CLINTON,NY,44.77483333,-73.6145
768,Verizon,437 Progress Road,GLOVERSVILLE,FULTON,NY,43.04283333,-74.29588889
769,Verizon,WEBSTER RD,Malone,FRANKLIN,NY,44.7695,-74.27725
770,Verizon,518 TACEY RD,HARRIGAN,CLINTON,NY,44.86408333,-73.96680556
771,Verizon,PEAK OF MT MORRIS NEAR BIG TUPPER SKI AREA  COUNTRY CLUB ROAD,ALTAMONT,FRANKLIN,NY,44.15977778,-74.47461111
772,Verizon,Donnelly's Hill  4 miles NNW,Harrietstown,FRANKLIN,NY,44.38172222,-74.16738889
773,Verizon,SAINT LAWRENCE SEAWAY AUTHORITY EISENHOWER LOCK,MASSENA,ST. LAWRENCE,NY,44.98236111,-74.84680556
774,Verizon,Little Falls Site 543 RITTER ROAD,MANHEIM,HERKIMER,NY,43.05205556,-74.81694444
775,Verizon,Old Forge 1 Cell 4.5 miles SW of,Old Forge,HERKIMER,NY,43.66675,-75.06211111
776,AT&T,Route 1  Guymard Turnpike (95537),Otisville,ORANGE,NY,41.42655556,-74.58161111
777,AT&T,Plattekill Service Plaza  Heinsman Land (95542),Newburgh,ORANGE,NY,41.57941667,-74.08513889
778,AT&T,170 Radio Road (95548),Tuxedo,ORANGE,NY,41.24619444,-74.19402778
779,AT&T,43 Reservoir Avenue (95550),Unionville,ORANGE,NY,41.30136111,-74.55558333
780,AT&T,Bannerman View Drive (95531),Newburgh,ORANGE,NY,41.555,-74.01444444
781,AT&T,US Military Academy (95556),West Point,ORANGE,NY,41.38941667,-73.98069444
782,AT&T,Blackhawk Road (95541),Pine Bush,ORANGE,NY,41.60052778,-74.30461111
783,AT&T,Sanitorium Avenue - Otisville Correctional Facility (97150),Otisville,ORANGE,NY,41.48969444,-74.53077778
784,AT&T,131 Locust Lane (95525),NEWBURGH,ORANGE,NY,41.53683333,-74.04686111
785,AT&T,Kain Road (95554),Warwick,ORANGE,NY,41.24622222,-74.28672222
786,AT&T,300 McCauley Rd. (64295),OLD FORGE,HERKIMER,NY,43.69369444,-74.96119444
787,AT&T,1388 NEWPORT GRAY ROAD (64299),NEWPORT,HERKIMER,NY,43.221,-74.94297222
788,AT&T,1662 Route 69 (64297),Camden,ONEIDA,NY,43.33655556,-75.77480556
789,AT&T,2223 Route 49 (64301),Blossvale,ONEIDA,NY,43.233,-75.74002778
790,AT&T,192 Millstone Road (98286),Richfield Springs,HERKIMER,NY,42.85644444,-74.96483333
791,AT&T,2944 MOOSE RIVER ROAD (64308),BOONVILLE,ONEIDA,NY,43.48575,-75.31894444
792,AT&T,10963 WOODGATE ROAD (64309),FORESTPORT,ONEIDA,NY,43.52111111,-75.16236111
793,AT&T,8955 Whatley Road (98265),Ava,ONEIDA,NY,43.34366667,-75.42666667
794,AT&T,3636 STATE ROUTE 5S (64318),Fort Plain,HERKIMER,NY,42.98875,-74.74369444
795,AT&T,639 Craigfoot Road (64329),Waterville,ONEIDA,NY,42.89466667,-75.37655556
796,AT&T,9049 Route 20 (64323),Cassville,ONEIDA,NY,42.8885,-75.28786111
797,AT&T,11272 VARY ROAD (64325),AVA,ONEIDA,NY,43.40975,-75.49452778
798,AT&T,146 Daley Road (64326),Dolgeville,HERKIMER,NY,43.12136111,-74.81905556
799,AT&T,1275 BIG BIRCH HILL ROAD,GRANVILLE,WASHINGTON,NY,43.3345,-73.33791667
800,AT&T,1988 PROSPECT MOUNTAIN PARKWAY,LAKE GEORGE,WARREN,NY,43.42013889,-73.75777778
801,AT&T,98 FIRE TOWER ROAD,CAMBRIDGE,WASHINGTON,NY,43.08316667,-73.39013889
802,AT&T,360 GORE MOUNTAIN ROAD,Johnsburg,WARREN,NY,43.67230556,-74.04927778
803,AT&T,77 INTERVALE ROAD,GREENWICH,WASHINGTON,NY,43.02008333,-73.52238889
804,AT&T,28 Coach Road,Argyle,WASHINGTON,NY,43.18666667,-73.48438889
805,AT&T,433 McKinght Rd,Hebron,WASHINGTON,NY,43.26719444,-73.34752778
806,AT&T,RT 28 N. Blue Mtn (102853),Blue Mountain Lake,HAMILTON,NY,43.87225,-74.40008333
807,AT&T,3622 SKYLINE DRIVE (64302),CLINTON,ONEIDA,NY,43.03705556,-75.44344444
808,AT&T,Vrooman Ridge Road (98283),Fine,ST. LAWRENCE,NY,44.22175,-75.12619444
809,AT&T,68 Decker Hill Road,Hague,WARREN,NY,43.74575,-73.52005556
810,Verizon,(Sharon site) 1176 Slate Hill Road,Sharon Springs,SCHOHARIE,NY,42.75983333,-74.53525
811,Verizon,(Loch Sheldrake site) 46 Leroy Rd,Hurleyville,SULLIVAN,NY,41.77227778,-74.66219444
